longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,Price,Rooms_Per_Household,Bedrooms_Per_Room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.1,32.68,47.0,771.0,224.0,637.0,212.0,2.0156,90300.0,3.6367924528301887,0.2905317769130999,False,False,False,True
-117.1,32.68,49.0,1412.0,350.0,1200.0,332.0,2.0398,93600.0,4.253012048192771,0.24787535410764872,False,False,False,True
-117.1,32.68,47.0,1044.0,274.0,1003.0,280.0,1.7802,97800.0,3.7285714285714286,0.2624521072796935,False,False,False,True
-117.1,32.68,45.0,1183.0,289.0,900.0,266.0,2.4943,99600.0,4.447368421052632,0.24429416737109044,False,False,False,True
-117.07,32.69,29.0,1429.0,293.0,1091.0,317.0,3.4609,118000.0,4.507886435331231,0.20503848845346395,False,False,False,True
-117.08,32.69,31.0,2558.0,487.0,1938.0,492.0,3.4875,117000.0,5.199186991869919,0.19038311180609852,False,False,False,True
-117.08,32.69,36.0,1571.0,284.0,1001.0,268.0,3.6875,111400.0,5.861940298507463,0.18077657542966263,False,False,False,True
-117.09,32.69,34.0,1469.0,267.0,1031.0,267.0,3.4583,112700.0,5.50187265917603,0.1817562968005446,False,False,False,True
-117.09,32.68,29.0,1792.0,449.0,1650.0,396.0,2.2201,100000.0,4.525252525252525,0.2505580357142857,False,False,False,True
-117.07,32.69,28.0,1485.0,275.0,820.0,283.0,4.069,153300.0,5.247349823321555,0.18518518518518517,False,False,False,True
-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,112400.0,5.40669014084507,0.20026050146532073,False,False,False,True
-117.09,32.68,20.0,2569.0,737.0,2341.0,705.0,2.0114,104900.0,3.6439716312056736,0.28688205527442584,False,False,False,True
-117.07,32.67,28.0,2758.0,623.0,2179.0,631.0,2.3814,112300.0,4.370839936608558,0.22588832487309646,False,False,False,True
-117.08,32.67,31.0,3008.0,764.0,2088.0,757.0,2.5662,118200.0,3.973579920739762,0.25398936170212766,False,False,False,True
-117.09,32.66,46.0,844.0,147.0,423.0,161.0,3.375,136300.0,5.24223602484472,0.17417061611374407,False,False,False,True
-117.08,32.66,43.0,1004.0,236.0,839.0,235.0,2.81,103400.0,4.272340425531915,0.2350597609561753,False,False,False,True
-117.07,32.67,35.0,3200.0,725.0,1723.0,610.0,1.8977,95600.0,5.245901639344262,0.2265625,False,False,False,True
-117.07,32.65,12.0,4131.0,891.0,2272.0,840.0,3.4701,204900.0,4.917857142857143,0.21568627450980393,False,False,False,True
-117.08,32.64,43.0,1005.0,230.0,548.0,252.0,1.8672,145800.0,3.988095238095238,0.22885572139303484,False,False,False,True
-117.08,32.65,17.0,2633.0,712.0,1487.0,694.0,2.5392,147000.0,3.7939481268011526,0.27041397645271553,False,False,False,True
-117.08,32.64,38.0,917.0,256.0,494.0,233.0,1.9241,150000.0,3.9356223175965663,0.2791712104689204,False,False,False,True
-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,141700.0,3.2058252427184466,0.3228346456692913,False,False,False,True
-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.619,145800.0,4.326347305389222,0.2235294117647059,False,False,False,True
-117.09,32.65,25.0,3509.0,985.0,2359.0,899.0,2.6296,150000.0,3.903225806451613,0.28070675406098605,False,False,False,True
-117.08,32.65,28.0,2296.0,603.0,1277.0,550.0,2.3562,123800.0,4.174545454545455,0.2626306620209059,False,False,False,True
-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,145900.0,3.809090909090909,0.2558472553699284,False,False,False,True
-117.09,32.64,30.0,3171.0,862.0,2126.0,800.0,2.507,142700.0,3.96375,0.271838536739199,False,False,False,True
-117.1,32.64,29.0,1578.0,460.0,1236.0,461.0,2.5658,134700.0,3.422993492407809,0.2915082382762991,False,False,False,True
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,57500.0,3.376689189189189,0.32566283141570784,False,False,False,True
-117.09,32.64,19.0,2571.0,791.0,1205.0,783.0,1.62,131300.0,3.2835249042145596,0.3076623881758071,False,False,False,True
-117.09,32.63,27.0,2920.0,770.0,1935.0,746.0,2.4148,67500.0,3.9142091152815013,0.2636986301369863,False,False,False,True
-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,67500.0,3.9012048192771083,0.27609635577516983,False,False,False,True
-117.11,32.62,27.0,1846.0,509.0,1078.0,482.0,2.1719,131500.0,3.8298755186721993,0.2757313109425785,False,False,False,True
-117.09,32.62,37.0,1538.0,298.0,867.0,285.0,3.0729,128700.0,5.396491228070175,0.19375812743823148,False,False,False,True
-117.09,32.62,37.0,1925.0,428.0,1344.0,426.0,2.4866,129700.0,4.518779342723005,0.22233766233766233,False,False,False,True
-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,129700.0,4.136482939632546,0.23096446700507614,False,False,False,True
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,139800.0,3.8342175066313,0.27429955032860603,False,False,False,True
-117.09,32.63,33.0,620.0,161.0,420.0,164.0,1.8417,150000.0,3.7804878048780486,0.25967741935483873,False,False,False,True
-117.07,32.64,38.0,1486.0,269.0,745.0,295.0,4.6477,150400.0,5.03728813559322,0.1810228802153432,False,False,False,True
-117.07,32.63,37.0,2303.0,379.0,1026.0,357.0,3.455,156900.0,6.450980392156863,0.16456795484151107,False,False,False,True
-117.07,32.64,30.0,2873.0,774.0,1593.0,731.0,2.24,129500.0,3.9302325581395348,0.26940480334145495,False,False,False,True
-117.06,32.63,37.0,1326.0,234.0,612.0,240.0,4.125,160200.0,5.525,0.17647058823529413,False,False,False,True
-117.06,32.62,36.0,786.0,125.0,408.0,138.0,3.9167,189700.0,5.695652173913044,0.15903307888040713,False,False,False,True
-117.07,32.63,40.0,1706.0,322.0,796.0,303.0,3.5583,154900.0,5.63036303630363,0.18874560375146543,False,False,False,True
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,145500.0,5.6610978520286395,0.18718381112984822,False,False,False,True
-117.08,32.63,30.0,2504.0,559.0,1827.0,490.0,2.6146,159400.0,5.110204081632653,0.22324281150159744,False,False,False,True
-117.08,32.63,28.0,2080.0,427.0,1266.0,434.0,2.2788,146300.0,4.792626728110599,0.20528846153846153,False,False,False,True
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,3.0771,158600.0,4.727969348659004,0.20502431118314424,False,False,False,True
-117.08,32.62,36.0,1674.0,309.0,818.0,307.0,3.4773,150400.0,5.452768729641694,0.18458781362007168,False,False,False,True
-117.09,32.61,23.0,1157.0,309.0,640.0,313.0,2.1548,118800.0,3.696485623003195,0.26707000864304237,False,False,False,True
-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467,113000.0,4.64200477326969,0.2210796915167095,False,False,False,True
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,3.3514,149100.0,4.837606837606837,0.2318904593639576,False,False,False,True
-117.07,32.6,18.0,2602.0,551.0,1042.0,550.0,1.9267,67500.0,4.7309090909090905,0.21176018447348194,False,False,False,True
-117.07,32.59,21.0,1779.0,466.0,1327.0,488.0,1.6007,96200.0,3.6454918032786887,0.26194491287240024,False,False,False,True
-117.08,32.59,30.0,144.0,52.0,220.0,48.0,2.3929,134400.0,3.0,0.3611111111111111,False,False,False,True
-117.08,32.6,24.0,1901.0,490.0,1334.0,476.0,2.2544,121900.0,3.9936974789915967,0.2577590741714887,False,False,False,True
-117.07,32.61,10.0,1686.0,414.0,1000.0,391.0,2.1765,128400.0,4.312020460358056,0.24555160142348753,False,False,False,True
-117.06,32.61,23.0,1630.0,362.0,1267.0,418.0,2.5625,131100.0,3.8995215311004783,0.22208588957055214,False,False,False,True
-117.07,32.6,13.0,1607.0,435.0,983.0,400.0,2.2903,106300.0,4.0175,0.2706907280647169,False,False,False,True
-117.06,32.6,25.0,1075.0,238.0,434.0,234.0,1.7472,94600.0,4.594017094017094,0.2213953488372093,False,False,False,True
-117.06,32.6,24.0,1088.0,268.0,1095.0,246.0,2.4191,107300.0,4.4227642276422765,0.24632352941176472,False,False,False,True
-117.06,32.6,33.0,905.0,205.0,989.0,222.0,2.7014,108200.0,4.076576576576577,0.2265193370165746,False,False,False,True
-117.05,32.63,31.0,4911.0,861.0,2334.0,843.0,4.1958,160100.0,5.825622775800712,0.17532070861331706,False,False,False,True
-117.05,32.62,34.0,3928.0,686.0,2315.0,681.0,4.2851,144500.0,5.767988252569751,0.17464358452138493,False,False,False,True
-117.04,32.62,26.0,3620.0,607.0,2000.0,593.0,4.9962,156000.0,6.104553119730186,0.16767955801104972,False,False,False,True
-117.05,32.61,31.0,4033.0,715.0,2585.0,715.0,3.5096,139900.0,5.64055944055944,0.17728737912224152,False,False,False,True
-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615,139300.0,4.993610223642173,0.18298144593730006,False,False,False,True
-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154,160200.0,6.191044776119403,0.171648987463838,False,False,False,True
-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793,151900.0,5.757575757575758,0.1649122807017544,False,False,False,True
-117.03,32.61,23.0,1553.0,216.0,778.0,229.0,5.1538,171300.0,6.781659388646288,0.1390856406954282,False,False,False,True
-117.03,32.61,22.0,1028.0,148.0,523.0,152.0,6.0086,166900.0,6.7631578947368425,0.14396887159533073,False,False,False,True
-117.03,32.6,26.0,1335.0,224.0,742.0,215.0,5.152,143400.0,6.209302325581396,0.16779026217228465,False,False,False,True
-117.02,32.59,19.0,1902.0,335.0,1102.0,313.0,3.0365,98100.0,6.07667731629393,0.176130389064143,False,False,False,True
-117.06,32.64,30.0,4494.0,667.0,1883.0,680.0,5.766,186100.0,6.608823529411764,0.14842011570983535,False,False,False,True
-117.06,32.63,29.0,4168.0,742.0,2096.0,713.0,4.2204,169800.0,5.8457223001402525,0.17802303262955854,False,False,False,True
-116.98,32.68,22.0,2346.0,380.0,1217.0,382.0,5.5248,156300.0,6.141361256544503,0.16197783461210571,False,False,False,True
-117.01,32.67,17.0,2319.0,348.0,1125.0,337.0,5.551,266900.0,6.881305637982196,0.1500646830530401,False,False,False,True
-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143,264100.0,7.3861386138613865,0.13717605004468275,False,False,False,True
-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6.5772,245200.0,8.26923076923077,0.12225913621262459,False,False,False,True
-117.02,32.66,19.0,771.0,435.0,376.0,108.0,6.6272,273600.0,7.138888888888889,0.5642023346303502,False,False,False,True
-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,3.9519,193500.0,6.907496012759171,0.16139459709074117,False,False,False,True
-117.03,32.65,14.0,1111.0,142.0,472.0,145.0,7.6344,290500.0,7.662068965517242,0.1278127812781278,False,False,False,True
-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4.9792,170400.0,6.400826446280992,0.15816655907036797,False,False,False,True
-117.04,32.64,5.0,2329.0,542.0,1213.0,514.0,4.0298,225600.0,4.531128404669261,0.2327179046801202,False,False,False,True
-117.02,32.64,5.0,260.0,41.0,157.0,42.0,6.5151,281700.0,6.190476190476191,0.1576923076923077,False,False,False,True
-117.03,32.63,13.0,2087.0,313.0,1165.0,330.0,5.7789,227700.0,6.324242424242424,0.14997604216578822,False,False,False,True
-117.03,32.63,14.0,2796.0,476.0,1466.0,464.0,5.2489,213700.0,6.025862068965517,0.17024320457796852,False,False,False,True
-117.04,32.63,26.0,2756.0,422.0,1166.0,398.0,5.1354,181600.0,6.924623115577889,0.15312046444121916,False,False,False,True
-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771,189900.0,6.3806584362139915,0.1763947113834247,False,False,False,False
-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,158300.0,5.1475195822454305,0.2137966015724068,False,False,False,False
-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286,173700.0,5.781065088757397,0.150460593654043,False,False,False,False
-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,162300.0,5.814878892733564,0.1597738768223743,False,False,False,False
-116.98,32.72,15.0,4209.0,680.0,1914.0,641.0,4.5135,158300.0,6.566302652106084,0.16155856497980517,False,False,False,False
-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864,175300.0,6.6573426573426575,0.15021008403361344,False,False,False,False
-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667,223300.0,5.858695652173913,0.14656771799628943,False,False,False,False
-116.95,32.74,7.0,2722.0,578.0,1429.0,574.0,3.9583,141700.0,4.7421602787456445,0.21234386480529022,False,False,False,False
-116.96,32.71,18.0,2413.0,533.0,1129.0,551.0,2.4567,155000.0,4.379310344827586,0.22088686282635722,False,False,False,False
-116.95,32.73,17.0,1635.0,272.0,960.0,279.0,5.2671,157100.0,5.860215053763441,0.16636085626911315,False,False,False,False
-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,270700.0,8.22742474916388,0.12723577235772357,False,False,False,False
-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4.375,214000.0,6.566666666666666,0.1600193376843123,False,False,False,False
-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973,186900.0,5.964406779661017,0.1656720659278204,False,False,False,False
-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2.9886,170800.0,4.377521613832853,0.24292297564186965,False,False,False,False
-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768,228900.0,5.98635477582846,0.15174210354933246,False,False,False,False
-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4.9528,266200.0,7.521031207598372,0.1546094172830597,False,False,False,False
-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5.9202,181300.0,6.115131578947368,0.16514254975793438,False,False,False,False
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,249400.0,6.855371900826446,0.14285714285714285,False,False,False,False
-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,189100.0,6.607973421926911,0.14077425842131724,False,False,False,False
-116.99,32.76,21.0,3833.0,595.0,1645.0,589.0,4.625,273500.0,6.507640067911715,0.1552308896425776,False,False,False,False
-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,215300.0,5.54983388704319,0.1828793774319066,False,False,False,False
-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856,118800.0,4.62156862745098,0.254136614340263,False,False,False,False
-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357,153800.0,4.897097625329815,0.18265086206896552,False,False,False,False
-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3.9545,178100.0,5.877729257641922,0.1748390292223873,False,False,False,False
-117.01,32.75,34.0,2105.0,340.0,973.0,357.0,4.3088,152500.0,5.896358543417367,0.16152019002375298,False,False,False,False
-117.01,32.74,31.0,3473.0,435.0,2098.0,677.0,2.6973,135200.0,5.129985228951256,0.12525194356464153,False,False,False,False
-117.01,32.73,22.0,2526.0,530.0,1556.0,529.0,2.8646,120800.0,4.775047258979206,0.20981789390340458,False,False,False,True
-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,143200.0,4.362285714285714,0.24705265915640556,False,False,False,True
-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2.3068,132300.0,4.145092460881934,0.25188743994509266,False,False,False,True
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,150100.0,5.980392156862745,0.16994535519125684,False,False,False,True
-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,131000.0,6.202672605790646,0.16804308797127468,False,False,False,True
-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551,121400.0,5.438799076212471,0.18853503184713377,False,False,False,False
-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,113800.0,5.211965811965812,0.19088225647753362,False,False,False,True
-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,123500.0,5.439903846153846,0.1948740609809987,False,False,False,True
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,129100.0,5.248502994011976,0.19737592698231604,False,False,False,True
-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,169500.0,6.297709923664122,0.15757575757575756,False,False,False,False
-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775,143300.0,6.235915492957746,0.16996047430830039,False,False,False,False
-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3.8295,149600.0,6.186046511627907,0.162406015037594,False,False,False,False
-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,169500.0,6.390804597701149,0.1474820143884892,False,False,False,False
-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3.5,144700.0,5.728882833787466,0.1835909631391201,False,False,False,True
-117.03,32.73,34.0,2061.0,435.0,1169.0,400.0,3.5096,142000.0,5.1525,0.21106259097525473,False,False,False,True
-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784,154400.0,5.223880597014926,0.19028571428571428,False,False,False,True
-117.03,32.74,37.0,821.0,150.0,404.0,135.0,3.0125,130400.0,6.0814814814814815,0.18270401948842874,False,False,False,True
-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763,126900.0,5.686274509803922,0.18177339901477832,False,False,False,True
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,123600.0,5.127625201938611,0.19092627599243855,False,False,False,True
-117.03,32.72,38.0,886.0,176.0,505.0,188.0,3.5938,125400.0,4.712765957446808,0.1986455981941309,False,False,False,True
-117.03,32.72,37.0,2192.0,455.0,1515.0,446.0,3.0588,120600.0,4.914798206278027,0.20757299270072993,False,False,False,True
-117.04,32.73,36.0,2084.0,400.0,1097.0,398.0,3.2717,130700.0,5.236180904522613,0.19193857965451055,False,False,False,True
-117.04,32.73,25.0,1375.0,267.0,1032.0,278.0,3.5492,125400.0,4.946043165467626,0.19418181818181818,False,False,False,True
-117.05,32.72,35.0,3669.0,617.0,1694.0,585.0,3.9485,133900.0,6.271794871794872,0.16816571272826383,False,False,False,True
-117.05,32.73,27.0,3184.0,588.0,1763.0,571.0,3.5529,133900.0,5.576182136602452,0.18467336683417085,False,False,False,True
-117.03,32.74,35.0,1878.0,454.0,991.0,409.0,2.4345,129700.0,4.591687041564792,0.2417465388711395,False,False,False,True
-117.04,32.74,33.0,3880.0,770.0,2288.0,805.0,3.6848,140700.0,4.819875776397516,0.19845360824742267,False,False,False,True
-117.02,32.74,12.0,3301.0,963.0,2000.0,879.0,1.8594,119200.0,3.755403868031854,0.29172977885489243,False,False,False,True
-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179,132000.0,3.796833773087071,0.27275886031966645,False,False,False,True
-117.04,32.75,36.0,2297.0,418.0,1070.0,392.0,3.5192,144000.0,5.85969387755102,0.18197649107531563,False,False,False,True
-117.05,32.75,29.0,2767.0,612.0,1437.0,587.0,2.8306,142900.0,4.713798977853492,0.22117817130466208,False,False,False,True
-117.05,32.75,43.0,1718.0,344.0,826.0,336.0,2.7014,133700.0,5.113095238095238,0.20023282887077998,False,False,False,True
-117.03,32.77,34.0,1796.0,428.0,918.0,424.0,2.875,161200.0,4.235849056603773,0.2383073496659243,False,False,False,False
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,154200.0,3.6932515337423313,0.2707641196013289,False,False,False,False
-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3.11,185700.0,5.368085106382979,0.19342053111375346,False,False,False,False
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,217100.0,5.928057553956834,0.1629247572815534,False,False,False,False
-117.04,32.76,43.0,3171.0,665.0,1534.0,625.0,3.141,141400.0,5.0736,0.2097130242825607,False,False,False,True
-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,154800.0,5.601607347876005,0.18569378971100636,False,False,False,True
-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368,152200.0,5.281914893617022,0.18697549513259484,False,False,False,True
-117.05,32.78,37.0,1184.0,178.0,529.0,192.0,4.7941,161700.0,6.166666666666667,0.15033783783783783,False,False,False,False
-117.02,32.78,33.0,3481.0,708.0,1726.0,719.0,3.3675,158200.0,4.84144645340751,0.2033898305084746,False,False,False,False
-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4.2992,174400.0,6.113695090439276,0.16187658495350804,False,False,False,False
-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125,173500.0,4.668393782383419,0.2225305216426193,False,False,False,False
-117.01,32.76,22.0,3626.0,824.0,1800.0,769.0,2.8594,189600.0,4.715214564369311,0.2272476558190844,False,False,False,False
-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,223700.0,5.758853288364249,0.1780380673499268,False,False,False,False
-117.01,32.77,24.0,2311.0,536.0,1005.0,525.0,2.9,185200.0,4.4019047619047615,0.2319342276070965,False,False,False,False
-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678,164200.0,5.076219512195122,0.21711711711711712,False,False,False,False
-117.01,32.77,43.0,841.0,192.0,496.0,207.0,3.0179,149300.0,4.06280193236715,0.22829964328180738,False,False,False,False
-117.01,32.79,31.0,3776.0,815.0,1886.0,799.0,3.4421,155300.0,4.725907384230288,0.21583686440677965,False,False,False,False
